mode,confidence,max_det,score,map50,fp_score,precision,recall,tp,fp,fn,predictions,gt,per_class_confidence
per_class,0.6,20,0.1736679117219753,0.2894465195366255,0.0,0.28938906752411575,0.4326923076923077,90,221,118,311,208,"{""bottle"": 0.2, ""can"": 0.2, ""cup"": 0.4}"
per_class,0.6,20,0.1708901339441975,0.28481688990699583,0.0,0.2870967741935484,0.42788461538461536,89,221,119,310,208,"{""bottle"": 0.2, ""can"": 0.3, ""cup"": 0.4}"
per_class,0.6,20,0.1708901339441975,0.28481688990699583,0.0,0.2870967741935484,0.42788461538461536,89,221,119,310,208,"{""bottle"": 0.2, ""can"": 0.4, ""cup"": 0.4}"
per_class,0.6,20,0.1708901339441975,0.28481688990699583,0.0,0.2870967741935484,0.42788461538461536,89,221,119,310,208,"{""bottle"": 0.2, ""can"": 0.5, ""cup"": 0.4}"
per_class,0.6,20,0.22191060515736172,0.2865176752622695,0.125,0.3269230769230769,0.40865384615384615,85,175,123,260,208,"{""bottle"": 0.3, ""can"": 0.1, ""cup"": 0.4}"
per_class,0.6,20,0.22113282737958395,0.28188804563263986,0.13000000000000012,0.32558139534883723,0.40384615384615385,84,174,124,258,208,"{""bottle"": 0.3, ""can"": 0.2, ""cup"": 0.4}"
per_class,0.6,20,0.21835504960180616,0.2772584160030102,0.13000000000000012,0.3229571984435798,0.39903846153846156,83,174,125,257,208,"{""bottle"": 0.3, ""can"": 0.3, ""cup"": 0.4}"
per_class,0.6,20,0.21835504960180616,0.2772584160030102,0.13000000000000012,0.3229571984435798,0.39903846153846156,83,174,125,257,208,"{""bottle"": 0.3, ""can"": 0.4, ""cup"": 0.4}"
per_class,0.6,20,0.21835504960180616,0.2772584160030102,0.13000000000000012,0.3229571984435798,0.39903846153846156,83,174,125,257,208,"{""bottle"": 0.3, ""can"": 0.5, ""cup"": 0.4}"
per_class,0.6,20,0.29476906992677604,0.2812817832112934,0.31500000000000006,0.3744292237442922,0.3942307692307692,82,137,126,219,208,"{""bottle"": 0.4, ""can"": 0.1, ""cup"": 0.4}"
per_class,0.6,20,0.2939912921489983,0.27665215358166373,0.32000000000000006,0.37327188940092165,0.3894230769230769,81,136,127,217,208,"{""bottle"": 0.4, ""can"": 0.2, ""cup"": 0.4}"
per_class,0.6,20,0.2912135143712205,0.27202252395203413,0.32000000000000006,0.37037037037037035,0.38461538461538464,80,136,128,216,208,"{""bottle"": 0.4, ""can"": 0.3, ""cup"": 0.4}"
per_class,0.6,20,0.2912135143712205,0.27202252395203413,0.32000000000000006,0.37037037037037035,0.38461538461538464,80,136,128,216,208,"{""bottle"": 0.4, ""can"": 0.4, ""cup"": 0.4}"
per_class,0.6,20,0.2912135143712205,0.27202252395203413,0.32000000000000006,0.37037037037037035,0.38461538461538464,80,136,128,216,208,"{""bottle"": 0.4, ""can"": 0.5, ""cup"": 0.4}"
per_class,0.6,20,0.32215383808810827,0.2702563968135137,0.4,0.39086294416243655,0.3701923076923077,77,120,131,197,208,"{""bottle"": 0.5, ""can"": 0.1, ""cup"": 0.4}"
per_class,0.6,20,0.3213760603103305,0.26562676718388406,0.405,0.38974358974358975,0.36538461538461536,76,119,132,195,208,"{""bottle"": 0.5, ""can"": 0.2, ""cup"": 0.4}"
per_class,0.6,20,0.31859828253255273,0.26099713755425447,0.405,0.3865979381443299,0.3605769230769231,75,119,133,194,208,"{""bottle"": 0.5, ""can"": 0.3, ""cup"": 0.4}"
per_class,0.6,20,0.31859828253255273,0.26099713755425447,0.405,0.3865979381443299,0.3605769230769231,75,119,133,194,208,"{""bottle"": 0.5, ""can"": 0.4, ""cup"": 0.4}"
per_class,0.6,20,0.31859828253255273,0.26099713755425447,0.405,0.3865979381443299,0.3605769230769231,75,119,133,194,208,"{""bottle"": 0.5, ""can"": 0.5, ""cup"": 0.4}"
